                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                0.52812,                0.35302,                0.98445,                0.88247,                0.84974,                0.92046,                0.86347,                 0.4231,                0.65643,                0.91354,              0.0004804,              0.0004804,              0.0004804
                     88,                0.51918,                0.36215,                0.96946,                0.93283,                0.91297,                 0.9642,                0.91732,                0.36253,                0.39293,                0.87232,             0.00047306,             0.00047306,             0.00047306
                     89,                0.50908,                0.35055,                0.98115,                0.93458,                0.86968,                 0.9729,                  0.919,                0.41992,                0.40945,                0.91126,             0.00046573,             0.00046573,             0.00046573
                     90,                0.51331,                0.33959,                0.96557,                0.89194,                0.93926,                 0.9871,                0.91193,                 0.3708,                0.37977,                0.88637,              0.0004584,              0.0004584,              0.0004584
                     91,                0.49931,                0.33635,                  0.973,                0.95191,                0.92698,                0.95041,                0.89352,                0.44505,                0.39897,                 0.9434,             0.00045107,             0.00045107,             0.00045107
                     92,                0.50867,                0.34611,                0.96722,                0.86108,                 0.9304,                0.92605,                0.86892,                0.39703,                0.47901,                0.90581,             0.00044373,             0.00044373,             0.00044373
                     93,                0.50284,                0.33976,                0.97728,                0.85663,                0.87918,                0.92176,                0.85668,                0.39124,                0.51017,                0.88772,              0.0004364,              0.0004364,              0.0004364
                     94,                0.48805,                0.33243,                0.95511,                0.85829,                0.85789,                0.96376,                0.89735,                0.38034,                0.51621,                 0.8791,             0.00042907,             0.00042907,             0.00042907
                     95,                0.53661,                0.34469,                0.99683,                0.92922,                0.91141,                0.97491,                  0.927,                0.36933,                0.40101,                0.87947,             0.00042174,             0.00042174,             0.00042174
                     96,                0.49482,                0.32307,                0.97272,                0.87086,                0.95162,                0.98048,                0.89707,                0.38062,                0.39162,                0.88424,              0.0004144,              0.0004144,              0.0004144
                     97,                0.48682,                0.32639,                0.96299,                0.94382,                0.91992,                0.98473,                0.93351,                0.34011,                0.31749,                0.86844,             0.00040707,             0.00040707,             0.00040707
                     98,                 0.4936,                0.32757,                 0.9772,                0.94942,                0.95394,                0.98208,                0.93248,                0.38983,                0.36268,                0.89615,             0.00039974,             0.00039974,             0.00039974
                     99,                0.49236,                0.32852,                0.95872,                0.88377,                0.90476,                0.95413,                0.87507,                0.46539,                0.42837,                0.93806,             0.00039241,             0.00039241,             0.00039241
                    100,                0.51123,                0.34061,                0.97308,                0.91636,                0.92419,                 0.9504,                0.87667,                0.48334,                 0.4281,                0.97813,             0.00038507,             0.00038507,             0.00038507
                    101,                0.47673,                0.32944,                0.96041,                0.89331,                0.92941,                0.97063,                0.91357,                0.44438,                0.41108,                0.93434,             0.00037774,             0.00037774,             0.00037774
                    102,                0.52288,                0.32947,                0.99292,                0.96121,                0.94562,                0.95394,                0.89712,                0.37604,                0.39978,                 0.8776,             0.00037041,             0.00037041,             0.00037041
                    103,                0.53432,                0.33349,                0.97045,                 0.9602,                0.93795,                0.96296,                0.89385,                0.37602,                0.43795,                0.88278,             0.00036307,             0.00036307,             0.00036307
                    104,                0.49384,                0.32022,                0.96122,                0.90752,                0.92775,                0.96336,                 0.9068,                 0.4236,                0.50537,                0.89714,             0.00035574,             0.00035574,             0.00035574
                    105,                0.50145,                0.33884,                  0.966,                0.91758,                0.90886,                 0.9597,                0.89266,                0.38859,                0.46923,                0.89214,             0.00034841,             0.00034841,             0.00034841
                    106,                0.45198,                0.30993,                0.94998,                0.93518,                0.91868,                0.96479,                 0.8964,                0.42365,                 0.3773,                0.92208,             0.00034108,             0.00034108,             0.00034108
                    107,                0.47366,                0.30299,                0.96327,                0.92734,                0.92311,                0.96895,                0.91396,                0.39609,                 0.3536,                 0.8941,             0.00033374,             0.00033374,             0.00033374
                    108,                 0.4991,                0.31049,                0.94847,                0.96182,                0.89758,                0.98603,                0.92244,                0.39173,                0.28968,                0.89489,             0.00032641,             0.00032641,             0.00032641
                    109,                0.49191,                0.30464,                0.96139,                0.94049,                0.95311,                 0.9906,                0.94476,                0.37872,                0.26692,                0.89165,             0.00031908,             0.00031908,             0.00031908
                    110,                0.46642,                0.30163,                0.93755,                 0.9544,                0.92898,                 0.9906,                0.94285,                0.37411,                0.31239,                0.88851,             0.00031175,             0.00031175,             0.00031175
                    111,                0.44726,                0.29235,                0.92678,                0.94932,                0.92836,                0.97893,                0.90943,                0.40564,                0.32763,                0.91916,             0.00030441,             0.00030441,             0.00030441
                    112,                0.48368,                 0.2959,                0.95026,                0.94001,                0.92715,                0.97768,                0.90771,                0.40043,                0.32361,                0.91263,             0.00029708,             0.00029708,             0.00029708
                    113,                0.43924,                0.28978,                0.93026,                0.92327,                0.90019,                0.96293,                0.91623,                0.41399,                0.37901,                  0.924,             0.00028975,             0.00028975,             0.00028975
                    114,                0.44026,                0.28665,                0.95365,                0.90953,                0.89845,                0.94573,                0.90401,                0.40305,                 0.3739,                0.91031,             0.00028242,             0.00028242,             0.00028242
                    115,                0.42999,                0.29386,                0.94551,                0.93433,                0.90709,                0.97051,                0.93993,                0.39946,                0.30648,                0.90772,             0.00027508,             0.00027508,             0.00027508
                    116,                0.42307,                0.28113,                0.93501,                0.94957,                0.90223,                0.96963,                0.93904,                 0.3842,                0.32213,                0.91246,             0.00026775,             0.00026775,             0.00026775
                    117,                 0.4292,                  0.278,                 0.9341,                0.93973,                0.89841,                0.96189,                0.91788,                0.37592,                0.37201,                0.90218,             0.00026042,             0.00026042,             0.00026042
                    118,                0.41313,                0.27363,                0.92829,                0.92966,                0.90569,                0.97539,                0.93426,                0.39203,                0.35021,                 0.9141,             0.00025309,             0.00025309,             0.00025309
                    119,                0.41409,                 0.2763,                0.92235,                0.92892,                0.92078,                 0.9678,                0.92353,                 0.3878,                0.38037,                0.92063,             0.00024575,             0.00024575,             0.00024575
                    120,                0.40781,                0.27319,                0.91175,                0.92754,                 0.9239,                0.95944,                0.92209,                0.35339,                0.40979,                0.88382,             0.00023842,             0.00023842,             0.00023842
                    121,                0.41928,                0.27158,                 0.9303,                0.92166,                0.93082,                0.96687,                0.92757,                0.33335,                0.37126,                0.88647,             0.00023109,             0.00023109,             0.00023109
                    122,                0.41988,                0.27494,                0.92718,                0.88464,                0.94549,                0.96736,                0.92026,                0.37742,                0.34725,                0.90617,             0.00022376,             0.00022376,             0.00022376
                    123,                0.42274,                0.28226,                0.92678,                 0.9337,                0.92063,                0.97763,                0.92137,                0.37655,                0.32927,                0.92006,             0.00021642,             0.00021642,             0.00021642
                    124,                0.41751,                0.27512,                0.92906,                0.92989,                0.93392,                0.97763,                0.92347,                0.38004,                0.34722,                0.91638,             0.00020909,             0.00020909,             0.00020909
                    125,                0.40099,                0.25847,                0.92212,                0.91218,                0.92869,                0.95868,                0.91416,                0.37948,                0.40141,                0.90344,             0.00020176,             0.00020176,             0.00020176
                    126,                 0.3874,                0.26417,                0.92465,                 0.8918,                0.92698,                 0.9467,                0.90111,                0.36618,                 0.4458,                0.89472,             0.00019442,             0.00019442,             0.00019442
                    127,                 0.4004,                0.25603,                0.91582,                0.85905,                0.91425,                0.93585,                0.90541,                0.37784,                0.42315,                0.92055,             0.00018709,             0.00018709,             0.00018709
                    128,                0.38834,                0.25528,                0.90958,                0.93474,                0.92698,                0.94958,                0.91332,                0.37327,                0.37665,                0.91793,             0.00017976,             0.00017976,             0.00017976
                    129,                0.40183,                 0.2567,                0.92606,                0.95317,                0.92698,                0.94643,                0.91532,                0.38208,                0.39794,                0.91492,             0.00017243,             0.00017243,             0.00017243
                    130,                0.39954,                0.25593,                0.91304,                0.93447,                0.92698,                0.95549,                0.91124,                 0.3959,                0.46133,                0.91401,             0.00016509,             0.00016509,             0.00016509
                    131,                0.39418,                0.25828,                0.91896,                0.93024,                0.91861,                0.94234,                0.90183,                0.38245,                0.45514,                0.90951,             0.00015776,             0.00015776,             0.00015776
                    132,                 0.3949,                0.25205,                0.91901,                0.91052,                0.91146,                0.94968,                0.92576,                0.34403,                0.38128,                0.89354,             0.00015043,             0.00015043,             0.00015043
                    133,                0.39292,                0.26075,                 0.9133,                0.90223,                0.92044,                0.95273,                0.90133,                0.38939,                 0.3547,                0.91475,              0.0001431,              0.0001431,              0.0001431
                    134,                0.39987,                0.26611,                0.92962,                0.91542,                0.92231,                0.96056,                0.89399,                 0.4099,                0.34587,                0.92831,             0.00013576,             0.00013576,             0.00013576
                    135,                0.37555,                0.25499,                0.91397,                0.93731,                0.92221,                 0.9695,                 0.9217,                 0.3549,                0.35001,                0.88403,             0.00012843,             0.00012843,             0.00012843
                    136,                0.36509,                0.25458,                0.90538,                0.95855,                0.94523,                0.98113,                0.93604,                 0.3423,                0.32956,                 0.8898,              0.0001211,              0.0001211,              0.0001211
                    137,                0.38239,                0.25604,                0.90491,                0.95499,                0.94851,                0.97988,                 0.9471,                0.33069,                0.32208,                0.88631,             0.00011377,             0.00011377,             0.00011377
                    138,                0.36607,                0.24249,                0.91354,                0.94419,                0.94921,                 0.9844,                0.95571,                0.31455,                0.33533,                0.87639,             0.00010643,             0.00010643,             0.00010643
                    139,                0.37081,                0.24264,                0.91376,                0.91334,                0.92343,                 0.9809,                0.95348,                 0.3104,                0.33765,                0.88114,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.34789,                0.24218,                0.89728,                0.90808,                 0.9286,                0.97903,                0.95272,                0.31227,                0.33131,                0.88234,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.29818,                0.18894,                0.85612,                0.88916,                0.93182,                 0.9801,                0.94235,                0.31603,                0.33947,                0.86703,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                0.28841,                0.17922,                0.85492,                0.90298,                0.92508,                0.98006,                0.95093,                0.34111,                0.36679,                0.87211,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                 0.2761,                0.16921,                0.83426,                 0.9027,                0.92503,                0.97698,                0.94733,                0.34478,                0.34989,                0.87242,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.27479,                0.17202,                0.83678,                0.93264,                0.93079,                0.98398,                0.94497,                0.34771,                0.33711,                0.87467,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.28431,                0.17544,                0.85108,                0.93468,                0.92914,                0.97192,                 0.9381,                0.36559,                0.34005,                0.89024,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.25976,                0.16849,                0.83587,                0.93329,                0.92878,                0.97192,                0.93813,                 0.4211,                0.30111,                0.94924,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.26532,                0.16712,                0.82472,                0.93222,                0.92857,                0.97192,                0.94637,                0.44638,                0.28744,                0.97881,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.26473,                0.17608,                0.83864,                0.93106,                0.92761,                  0.973,                0.94494,                  0.447,                0.29785,                0.98056,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.27714,                0.17412,                 0.8562,                0.93069,                0.92804,                0.97027,                 0.9422,                0.39022,                0.29967,                0.91493,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.25839,                0.16351,                0.83253,                0.93102,                0.92825,                0.97234,                0.94481,                 0.3891,                0.29638,                0.91365,             1.8443e-05,             1.8443e-05,             1.8443e-05
