                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.52044,                0.29481,                 0.9731,                0.78905,                0.87368,                0.88463,                0.58324,                 1.1406,                0.62279,                 1.6772,             0.00021875,             0.00021875,             0.00021875
                    127,                0.49941,                0.28542,                0.96014,                0.80297,                0.90652,                0.92154,                0.58327,                  1.153,                 0.6214,                  1.694,              0.0002105,              0.0002105,              0.0002105
                    128,                0.50873,                0.28878,                0.96505,                0.76318,                0.89205,                0.89848,                0.58329,                 1.1386,                0.65977,                 1.6849,             0.00020225,             0.00020225,             0.00020225
                    129,                 0.5277,                 0.2997,                0.99045,                  0.771,                0.90783,                0.89105,                0.58346,                 1.1263,                0.64795,                  1.663,               0.000194,               0.000194,               0.000194
                    130,                0.51141,                0.29484,                 0.9598,                0.80735,                0.87808,                0.89642,                 0.5787,                 1.1187,                0.65139,                 1.6519,             0.00018575,             0.00018575,             0.00018575
                    131,                0.48851,                0.28696,                0.97127,                0.81125,                0.87943,                0.89289,                0.57871,                 1.1276,                0.64678,                 1.6669,              0.0001775,              0.0001775,              0.0001775
                    132,                0.52349,                0.29782,                0.98386,                0.79942,                0.87538,                0.88129,                0.56763,                 1.1429,                0.64272,                 1.6741,             0.00016925,             0.00016925,             0.00016925
                    133,                0.52594,                0.29704,                0.98144,                0.81577,                0.84863,                0.88108,                0.56713,                 1.1509,                0.64423,                 1.6962,               0.000161,               0.000161,               0.000161
                    134,                0.48497,                 0.2811,                0.94443,                0.84712,                0.82691,                 0.8778,                0.57691,                 1.1526,                0.63789,                 1.7165,             0.00015275,             0.00015275,             0.00015275
                    135,                0.48328,                 0.2846,                0.96526,                0.85172,                0.82393,                0.87043,                0.57796,                 1.1494,                0.63951,                 1.7089,              0.0001445,              0.0001445,              0.0001445
                    136,                0.48061,                0.27717,                0.94232,                0.78678,                0.91035,                0.88836,                0.57141,                 1.1417,                0.65049,                 1.6944,             0.00013625,             0.00013625,             0.00013625
                    137,                0.49292,                0.27547,                0.94392,                0.84561,                0.85554,                0.88966,                0.58013,                 1.1395,                0.66326,                 1.6843,               0.000128,               0.000128,               0.000128
                    138,                0.48766,                0.27997,                0.94569,                0.81472,                0.88258,                0.86615,                0.57767,                 1.1595,                0.68645,                 1.6986,             0.00011975,             0.00011975,             0.00011975
                    139,                0.45274,                0.28084,                0.92727,                0.82835,                0.87907,                0.87089,                0.57903,                 1.1581,                0.68589,                 1.6948,              0.0001115,              0.0001115,              0.0001115
                    140,                0.45775,                0.27782,                0.95929,                0.82561,                 0.8548,                0.86329,                0.57909,                 1.1504,                0.69033,                 1.6939,             0.00010325,             0.00010325,             0.00010325
                    141,                0.40623,                0.24756,                 0.9127,                 0.8361,                 0.8548,                0.86478,                0.58262,                 1.1522,                0.68766,                 1.7074,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.40979,                 0.2436,                0.91809,                0.81336,                0.86869,                0.87109,                 0.5834,                 1.1429,                0.68609,                   1.69,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.40271,                0.23346,                0.90634,                0.82706,                 0.8548,                0.87157,                0.58587,                 1.1418,                0.68498,                 1.6955,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.40377,                0.23194,                0.91079,                0.84925,                0.82702,                0.85477,                0.57725,                 1.1335,                0.68868,                 1.6904,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.40642,                0.23314,                0.92032,                0.85123,                0.82393,                 0.8562,                0.57649,                 1.1323,                0.68812,                 1.6888,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.39204,                0.23411,                0.91931,                0.84204,                0.81566,                0.85489,                0.57789,                 1.1301,                 0.6886,                 1.6866,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.38314,                0.22832,                0.89796,                0.83578,                0.81566,                 0.8528,                 0.5759,                 1.1203,                0.68896,                 1.6737,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.39614,                0.23752,                 0.9079,                0.84345,                0.81566,                0.85795,                 0.5813,                 1.1244,                0.68681,                 1.6735,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.38078,                0.23237,                0.91281,                0.74429,                0.89951,                0.86345,                0.58913,                 1.1218,                0.68745,                 1.6712,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.37112,                  0.225,                0.89106,                 0.8321,                0.82034,                 0.8607,                0.58559,                 1.1212,                0.68666,                 1.6701,              2.075e-05,              2.075e-05,              2.075e-05
