                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.59855,                0.42806,                0.96884,                0.80047,                0.91878,                 0.8859,                0.73599,                0.61833,                0.98772,                0.90575,             0.00062705,             0.00062705,             0.00062705
                     68,                0.62371,                 0.4496,                0.97698,                0.68728,                0.93333,                0.82125,                0.71017,                0.51152,                 1.0863,                0.87998,             0.00061972,             0.00061972,             0.00061972
                     69,                0.61256,                0.45721,                0.96849,                0.73689,                0.87759,                0.85365,                 0.7814,                0.51891,                 1.0925,                 0.8552,             0.00061238,             0.00061238,             0.00061238
                     70,                 0.5662,                0.42702,                0.96528,                0.79784,                  0.881,                0.86828,                0.81324,                0.47169,                0.79779,                0.85004,             0.00060505,             0.00060505,             0.00060505
                     71,                0.54403,                0.43918,                 0.9625,                0.77647,                 0.9101,                0.86687,                0.79287,                0.44302,                0.83999,                0.84533,             0.00059772,             0.00059772,             0.00059772
                     72,                0.52105,                0.39442,                 0.9483,                0.82439,                0.84346,                0.79783,                 0.6758,                0.48611,                 1.2043,                0.86463,             0.00059039,             0.00059039,             0.00059039
                     73,                0.51241,                0.39846,                0.93194,                0.78236,                 0.8434,                0.83083,                0.75588,                0.43561,                  1.224,                0.85487,             0.00058305,             0.00058305,             0.00058305
                     74,                0.50876,                0.39626,                 0.9415,                 0.7764,                 0.8604,                0.92395,                0.79807,                0.53105,                0.89365,                 0.8711,             0.00057572,             0.00057572,             0.00057572
                     75,                  0.533,                0.42876,                0.99218,                0.90535,                0.83333,                0.87355,                0.77166,                0.61769,                0.95894,                0.91055,             0.00056839,             0.00056839,             0.00056839
                     76,                0.52283,                0.41995,                0.94289,                0.80141,                0.83285,                0.84022,                0.76797,                0.49221,                 1.0486,                0.89701,             0.00056105,             0.00056105,             0.00056105
                     77,                0.50919,                0.42108,                0.91867,                0.82809,                0.87512,                 0.9125,                0.83277,                0.45273,                0.79973,                 0.8816,             0.00055372,             0.00055372,             0.00055372
                     78,                0.53486,                0.41914,                0.94779,                0.89668,                0.88365,                0.93418,                0.82992,                 0.5562,                 0.8003,                0.91522,             0.00054639,             0.00054639,             0.00054639
                     79,                0.56448,                0.43574,                 0.9774,                0.90463,                0.91574,                0.93296,                0.80346,                0.61547,                0.81065,                0.92946,             0.00053906,             0.00053906,             0.00053906
                     80,                0.50355,                0.37565,                0.91049,                0.88458,                0.86667,                0.88365,                0.76727,                0.56914,                0.94561,                0.91606,             0.00053172,             0.00053172,             0.00053172
                     81,                0.55612,                0.43676,                0.97205,                0.89678,                0.85301,                0.88435,                0.77666,                0.64583,                0.98149,                0.99025,             0.00052439,             0.00052439,             0.00052439
                     82,                0.54829,                0.42882,                0.95807,                0.79511,                0.93333,                0.90528,                0.79917,                0.52695,                 1.0742,                0.92262,             0.00051706,             0.00051706,             0.00051706
                     83,                  0.504,                0.38517,                0.93509,                0.77391,                0.93333,                0.84055,                0.73921,                0.48521,                 1.0286,                0.90009,             0.00050973,             0.00050973,             0.00050973
                     84,                 0.5052,                0.39601,                0.93129,                0.79224,                0.93333,                0.87355,                0.79096,                0.45401,                  0.898,                0.85796,             0.00050239,             0.00050239,             0.00050239
                     85,                0.49267,                0.38675,                0.91591,                0.81919,                0.91805,                0.87916,                0.77623,                0.48369,                0.82538,                0.86916,             0.00049506,             0.00049506,             0.00049506
                     86,                 0.4902,                0.37268,                0.92219,                0.84184,                0.77663,                 0.8525,                0.74946,                0.59583,                0.87621,                0.92339,             0.00048773,             0.00048773,             0.00048773
                     87,                0.49531,                0.37337,                0.94071,                0.88068,                0.77841,                0.81613,                0.72257,                0.53112,                0.78704,                0.89297,              0.0004804,              0.0004804,              0.0004804
                     88,                0.48718,                0.36338,                0.90938,                0.86926,                0.79953,                0.87867,                0.79786,                0.53168,                0.70365,                0.89334,             0.00047306,             0.00047306,             0.00047306
                     89,                0.49322,                0.36108,                0.95229,                0.86063,                0.82395,                0.93527,                 0.8665,                0.53305,                0.64978,                0.89981,             0.00046573,             0.00046573,             0.00046573
                     90,                0.42957,                0.32308,                0.89724,                0.85198,                0.81908,                  0.945,                0.87102,                0.46383,                0.62026,                0.86352,              0.0004584,              0.0004584,              0.0004584
                     91,                 0.4761,                0.36184,                 0.9127,                0.80381,                 0.9542,                0.96167,                0.89099,                0.43352,                0.62577,                0.84719,             0.00045107,             0.00045107,             0.00045107
                     92,                0.46581,                0.36723,                0.92226,                0.83229,                0.86189,                0.89567,                 0.8688,                0.36876,                0.85668,                0.83121,             0.00044373,             0.00044373,             0.00044373
                     93,                0.45088,                 0.3565,                0.90922,                 0.8375,                 0.8666,                0.89567,                0.82086,                0.40776,                0.93378,                0.84236,              0.0004364,              0.0004364,              0.0004364
                     94,                0.44032,                0.36091,                0.89611,                0.84309,                0.86667,                0.91217,                 0.7903,                0.59979,                0.93216,                 0.8922,             0.00042907,             0.00042907,             0.00042907
                     95,                0.48152,                0.35862,                0.92896,                0.89665,                0.86891,                0.94583,                0.80848,                 0.6024,                0.90683,                0.90716,             0.00042174,             0.00042174,             0.00042174
                     96,                 0.5037,                0.38393,                0.95422,                0.90429,                0.93333,                0.94583,                0.86646,                0.48212,                0.84886,                0.86778,              0.0004144,              0.0004144,              0.0004144
                     97,                0.46139,                0.34911,                0.92789,                  0.911,                 0.9195,                 0.9125,                0.79818,                0.45495,                0.85365,                0.85665,             0.00040707,             0.00040707,             0.00040707
                     98,                0.45673,                0.35352,                0.91888,                0.84743,                0.92281,                0.92867,                0.82241,                0.45167,                0.83565,                0.85104,             0.00039974,             0.00039974,             0.00039974
                     99,                0.43351,                0.35158,                0.89397,                0.87805,                0.83159,                0.89039,                0.79067,                0.51488,                0.91195,                0.87996,             0.00039241,             0.00039241,             0.00039241
                    100,                0.44309,                 0.3565,                 0.8994,                0.83096,                0.86667,                0.88878,                0.77768,                0.54396,                 1.0301,                0.86915,             0.00038507,             0.00038507,             0.00038507
                    101,                0.41278,                0.32326,                0.89287,                 0.8265,                0.86517,                0.89039,                 0.7887,                0.50983,                 1.0823,                0.85976,             0.00037774,             0.00037774,             0.00037774
                    102,                 0.4283,                0.33293,                0.89236,                0.81495,                0.86071,                0.85963,                0.77087,                0.48616,                 1.1543,                0.85746,             0.00037041,             0.00037041,             0.00037041
                    103,                0.45168,                 0.3422,                0.91847,                0.81081,                0.85987,                  0.863,                0.77796,                  0.466,                 1.1962,                0.86144,             0.00036307,             0.00036307,             0.00036307
                    104,                0.44812,                0.37142,                0.91926,                0.81427,                 0.8603,                0.92372,                0.83882,                  0.449,                 1.1595,                0.86526,             0.00035574,             0.00035574,             0.00035574
                    105,                    0.4,                0.32331,                0.88622,                0.82133,                0.86124,                0.88878,                0.79511,                0.45688,                  1.085,                0.86698,             0.00034841,             0.00034841,             0.00034841
                    106,                0.42984,                0.34166,                0.90056,                  0.855,                0.83697,                 0.8529,                0.76193,                0.49878,                0.97941,                0.88576,             0.00034108,             0.00034108,             0.00034108
                    107,                 0.5077,                0.38233,                 1.0017,                0.89108,                0.85311,                0.88758,                0.80078,                0.44767,                 0.8382,                0.86343,             0.00033374,             0.00033374,             0.00033374
                    108,                0.41773,                0.33209,                0.90688,                 0.8642,                0.91742,                0.94246,                0.85128,                0.40993,                0.80911,                0.85512,             0.00032641,             0.00032641,             0.00032641
                    109,                0.40842,                0.31572,                0.88115,                0.85814,                0.92092,                0.94246,                0.85759,                0.41939,                0.89546,                0.85764,             0.00031908,             0.00031908,             0.00031908
                    110,                0.42125,                0.32645,                0.89353,                 0.7944,                0.93333,                0.94246,                0.87509,                0.39654,                  0.888,                0.84433,             0.00031175,             0.00031175,             0.00031175
                    111,                0.43079,                0.34623,                0.90279,                0.78607,                 0.9248,                0.94022,                0.88122,                0.37773,                0.86163,                0.83573,             0.00030441,             0.00030441,             0.00030441
                    112,                0.41149,                0.36677,                0.91723,                0.89331,                0.92649,                0.94246,                0.87344,                0.40514,                0.80998,                0.84311,             0.00029708,             0.00029708,             0.00029708
                    113,                0.40857,                0.32274,                0.88601,                0.89465,                0.91133,                0.94246,                0.86289,                 0.4119,                0.82092,                0.84398,             0.00028975,             0.00028975,             0.00028975
                    114,                0.37021,                0.29686,                0.88617,                 0.9041,                0.89294,                0.94246,                0.85533,                0.41623,                0.88798,                0.83894,             0.00028242,             0.00028242,             0.00028242
                    115,                0.42681,                0.33515,                0.91571,                0.90436,                0.89791,                0.94022,                0.86851,                0.44319,                0.84294,                0.84141,             0.00027508,             0.00027508,             0.00027508
                    116,                0.39244,                0.29271,                0.85548,                0.90718,                0.93333,                0.94246,                0.86607,                0.45166,                 1.0003,                0.85397,             0.00026775,             0.00026775,             0.00026775
                    117,                0.39034,                0.29611,                0.89289,                0.89449,                0.93333,                0.94246,                0.87428,                0.43383,                0.97508,                0.85366,             0.00026042,             0.00026042,             0.00026042
                    118,                0.39308,                0.29514,                0.89717,                0.83844,                0.87096,                0.90408,                0.79829,                0.46537,                 1.0172,                  0.858,             0.00025309,             0.00025309,             0.00025309
                    119,                0.38226,                0.32322,                0.89759,                 0.8481,                0.86718,                0.90315,                0.79301,                0.49134,                 1.0539,                0.85893,             0.00024575,             0.00024575,             0.00024575
                    120,                0.42165,                0.32734,                 0.8886,                0.86137,                0.86219,                 0.8859,                0.81148,                0.44993,                 1.0955,                 0.8572,             0.00023842,             0.00023842,             0.00023842
                    121,                0.39088,                0.29803,                0.88073,                0.85172,                0.86667,                0.88529,                0.81058,                0.40578,                  1.112,                0.84694,             0.00023109,             0.00023109,             0.00023109
                    122,                 0.3701,                0.28704,                0.87471,                0.84397,                0.87157,                 0.9024,                0.80442,                0.44535,                 1.0876,                0.84975,             0.00022376,             0.00022376,             0.00022376
                    123,                0.37255,                0.29198,                0.87456,                0.82136,                0.86667,                 0.8859,                0.79128,                0.47534,                 1.0195,                 0.8558,             0.00021642,             0.00021642,             0.00021642
                    124,                0.34669,                0.28436,                0.85665,                0.89992,                0.85673,                0.91998,                0.85478,                0.42292,                 0.8532,                0.83869,             0.00020909,             0.00020909,             0.00020909
                    125,                0.35637,                0.28288,                 0.8818,                0.87672,                0.84508,                0.91998,                0.87296,                0.38512,                0.86244,                0.82848,             0.00020176,             0.00020176,             0.00020176
                    126,                0.36401,                0.28686,                0.88568,                0.82882,                 0.8587,                0.89039,                0.83386,                 0.3991,                 1.0145,                 0.8323,             0.00019442,             0.00019442,             0.00019442
                    127,                0.34481,                0.27353,                 0.8663,                 0.8282,                0.85827,                0.89039,                0.82351,                 0.4199,                  0.933,                0.83128,             0.00018709,             0.00018709,             0.00018709
                    128,                0.35914,                0.29042,                0.86703,                0.82274,                0.85509,                0.89263,                0.83186,                0.40599,                0.94153,                0.82932,             0.00017976,             0.00017976,             0.00017976
                    129,                0.35155,                0.28178,                0.86691,                0.83094,                0.85731,                0.89263,                0.84054,                0.37789,                0.98001,                0.82219,             0.00017243,             0.00017243,             0.00017243
                    130,                0.36795,                0.29419,                0.87215,                0.85409,                   0.85,                0.89039,                0.82497,                0.40172,                0.94899,                0.82435,             0.00016509,             0.00016509,             0.00016509
                    131,                0.37041,                0.29629,                0.88164,                0.86834,                0.85797,                0.89263,                0.81674,                 0.4299,                0.90113,                0.83126,             0.00015776,             0.00015776,             0.00015776
                    132,                0.34587,                0.27789,                0.86861,                0.89717,                0.86667,                  0.896,                0.81352,                0.43393,                0.84898,                0.84259,             0.00015043,             0.00015043,             0.00015043
                    133,                0.37221,                0.28449,                0.88236,                0.90492,                0.86644,                  0.896,                0.80617,                0.41664,                0.79619,                0.84407,              0.0001431,              0.0001431,              0.0001431
                    134,                0.37708,                0.27875,                0.90016,                0.90262,                0.86258,                  0.896,                 0.8124,                0.40515,                0.80605,                0.83861,             0.00013576,             0.00013576,             0.00013576
                    135,                0.37438,                0.27909,                0.89843,                0.89594,                0.85857,                0.89263,                0.81028,                0.40155,                0.80514,                 0.8345,             0.00012843,             0.00012843,             0.00012843
                    136,                0.30657,                0.25134,                 0.8573,                0.83828,                0.85892,                0.89263,                0.83902,                 0.3825,                0.90952,                0.82706,              0.0001211,              0.0001211,              0.0001211
                    137,                0.32494,                 0.2676,                0.85788,                0.82999,                0.85781,                0.89263,                0.83237,                0.38745,                 0.9801,                0.82952,             0.00011377,             0.00011377,             0.00011377
                    138,                0.32988,                 0.2665,                0.85386,                0.82801,                 0.8576,                0.89263,                0.83162,                 0.3989,                 1.0013,                 0.8338,             0.00010643,             0.00010643,             0.00010643
                    139,                0.31135,                0.25819,                0.84554,                0.83078,                0.85908,                0.89263,                0.83322,                0.40503,                0.96021,                0.83595,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.31201,                0.25074,                0.85613,                0.83745,                0.86067,                0.89263,                0.82565,                0.43606,                0.92419,                0.84305,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.30546,                0.22923,                0.84399,                0.84273,                0.86327,                0.89263,                0.83162,                0.44726,                0.94922,                0.84474,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                0.25381,                0.19618,                 0.8178,                 0.8434,                0.86667,                0.89263,                0.83254,                0.45713,                0.98599,                0.84533,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.23423,                0.18917,                0.80536,                0.84158,                0.86667,                0.92596,                0.85424,                0.45512,                 1.0017,                 0.8415,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.25231,                  0.189,                  0.808,                0.84545,                0.86646,                0.89039,                0.82907,                0.43212,                 1.0426,                0.83388,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.23232,                0.19065,                0.79927,                0.84423,                0.86277,                0.88878,                0.81899,                0.42527,                  1.053,                0.83227,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.23199,                 0.1904,                0.80525,                0.84308,                0.85964,                0.85545,                 0.7982,                0.42216,                 1.0698,                0.83305,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.23305,                0.18434,                0.82268,                0.84278,                0.85871,                0.85545,                 0.7868,                 0.4268,                 1.0945,                 0.8362,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.24404,                0.21325,                 0.8205,                0.84262,                0.85968,                0.85705,                0.79942,                0.43142,                 1.1142,                 0.8378,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.23754,                0.19356,                0.81028,                0.84321,                 0.8604,                0.85705,                0.79942,                0.43152,                  1.135,                 0.8395,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.24702,                0.19764,                0.80399,                0.84304,                0.86129,                0.85705,                0.79949,                0.44402,                 1.1067,                0.84422,             1.8443e-05,             1.8443e-05,             1.8443e-05
