epoch	train_loss	train_acc	train_mae_loss	train_round_mae	val_loss	val_acc	val_mae_loss	val_round_mae
204	0.05629640091633932	0.9623579545454546	0.2170660597356883	0.049005681818181816	0.023568518925458193	0.96875	0.12376953288912773	0.03125
205	0.24709767717550593	0.96484375	0.2858580960468812	0.11470170454545454	0.03370470181107521	0.9565625	0.16561733931303024	0.051250000000000004
206	0.17102325549984182	0.9694602272727273	0.24777829240668903	0.08735795454545454	0.022748664021492004	0.9565625	0.14406900852918625	0.043437500000000004
207	0.024814388010947205	0.9872159090909091	0.18865286965261807	0.01278409090909091	0.021854377817362547	0.96875	0.1342281512916088	0.03125
208	0.024272004851478745	0.9808238636363636	0.1843819890848615	0.019176136363636364	0.06536193005740643	0.830625	0.28212372958660126	0.1771875
209	0.0268096531085162	0.9769176136363636	0.19323349913412874	0.023082386363636364	0.07982905581593513	0.8740625	0.3084387481212616	0.1459375
210	0.021691343069753864	0.9918323863636364	0.17451005479828877	0.008167613636363636	0.04180941917002201	0.9253125	0.23139367252588272	0.0746875
211	0.03817359549628401	0.9790482954545454	0.19027812135490504	0.026633522727272728	0.11944441497325897	0.8653124999999999	0.314680315554142	0.1746875
212	0.12276423143074763	0.9769176136363636	0.22252436574887147	0.06285511363636363	0.03797392174601555	0.9609375	0.20202847570180893	0.0390625
213	0.06003301267893138	0.9577414772727273	0.20011552490971304	0.05930397727272727	0.05412633158266544	0.9521875	0.25465717911720276	0.0478125
214	0.0531357507835227	0.9485085227272727	0.20953133947808633	0.06285511363636363	0.09725914895534515	0.8184374999999999	0.3269757628440857	0.2015625
215	0.02513065637851303	0.9794034090909091	0.18633139641447502	0.020596590909090908	0.07724080421030521	0.8696875	0.31179918348789215	0.138125
216	0.05439957479988648	0.9737215909090909	0.20673058385198767	0.04332386363636364	0.07590842060744762	0.924375	0.18626034259796143	0.115625
217	0.022708616076587616	0.9946732954545454	0.18553411503407088	0.005326704545454545	0.12328702583909035	0.790625	0.38939157128334045	0.229375
218	0.026668714661024173	0.9669744318181818	0.18353436870331113	0.033025568181818184	0.045089895371347666	0.953125	0.19742535799741745	0.0546875
219	0.021987355065489697	0.9719460227272727	0.16688050363551488	0.028053977272727272	0.08198699355125427	0.8071875	0.36108168959617615	0.1928125
220	0.047070183008062566	0.9502840909090909	0.20450972714884716	0.061079545454545456	0.023323738016188145	0.964375	0.16134638339281082	0.035625000000000004
221	0.026376660458150913	0.9691051136363636	0.18810733492401513	0.030894886363636364	0.03458598256111145	0.94875	0.17254161834716797	0.051250000000000004
222	0.027918519255101935	0.9630681818181818	0.18803127770396796	0.036931818181818184	0.046455267816782	0.8775	0.19518905133008957	0.1303125
223	0.07963884041898629	0.9698153409090909	0.19645312648605218	0.052911931818181816	0.07308989390730858	0.8253125	0.2552325874567032	0.1746875
224	0.03045424405189062	0.9616477272727273	0.20030023496259342	0.03835227272727273	0.056299205869436264	0.944375	0.16722393035888672	0.0834375
225	0.023239030555652625	0.9705255681818182	0.17871288413351233	0.02947443181818182	0.08707917481660843	0.913125	0.3347913771867752	0.10250000000000001
226	0.024187831292775543	0.9772727272727273	0.18369945299557663	0.022727272727272728	0.05725164711475372	0.933125	0.20457345992326736	0.08687500000000001
227	0.02455996055769819	0.9762073863636364	0.1784655021672899	0.023792613636363636	0.044215356931090355	0.944375	0.18668007850646973	0.055625
228	0.02185163991552227	0.9900568181818182	0.17718606518412178	0.009943181818181818	0.0929754450917244	0.80625	0.34136074781417847	0.2015625
229	0.02261260817547075	0.9808238636363636	0.16318171335892243	0.019176136363636364	0.05689586326479912	0.881875	0.23493478447198868	0.13375
230	0.026091043382290412	0.9747869318181818	0.17177267398007892	0.02521306818181818	0.032205923460423946	0.9609375	0.16634299606084824	0.046875
231	0.021877536095086147	0.9740767045454546	0.1667062666436488	0.025923295454545456	0.06011465564370155	0.92875	0.1849181428551674	0.07906250000000001
232	0.14105585165618156	0.9708806818181818	0.2231954289600253	0.06889204545454546	0.13370154798030853	0.655	0.4036546051502228	0.360625
233	0.03107117950408296	0.9666193181818182	0.1980581906708804	0.033380681818181816	0.042896511033177376	0.9565625	0.20266348868608475	0.043437500000000004
234	0.02135718108250082	0.9850852272727273	0.17400628700852394	0.014914772727272728	0.032074029790237546	0.9765625	0.1334715075790882	0.03125
235	0.02088499266061593	0.9950284090909091	0.18067352947863666	0.004971590909090909	0.03792903944849968	0.964375	0.19118785858154297	0.035625000000000004
236	0.032195756375916644	0.96875	0.18449327993122014	0.036931818181818184	0.06244639307260513	0.94875	0.31798507273197174	0.051250000000000004
237	0.024120447982568294	0.9651988636363636	0.17822552590884946	0.03480113636363636	0.10141244903206825	0.78625	0.37159979343414307	0.229375
238	0.04997578360119157	0.9620028409090909	0.1972350933673707	0.049360795454545456	0.09493319317698479	0.9165625	0.3237909972667694	0.11125
239	0.019926847916477444	0.9911221590909091	0.16648762546141038	0.00887784090909091	0.09200729429721832	0.9009375	0.28142598271369934	0.12687500000000002
240	0.02431735200728078	0.9719460227272727	0.17031396595253187	0.028053977272727272	0.0444018691778183	0.953125	0.1784781962633133	0.0625
241	0.03434076818997379	0.9620028409090909	0.1843855758620934	0.03799715909090909	0.05945926904678345	0.9365625	0.15691763907670975	0.09125
242	0.024050697943576695	0.9754971590909091	0.17919804706153544	0.024502840909090908	0.03845028951764107	0.9409375	0.16361188888549805	0.066875
243	0.14805036494296722	0.9634232954545454	0.2286055420779369	0.09339488636363637	0.10782862454652786	0.735	0.4076101779937744	0.265
244	0.05191587724468925	0.9513494318181818	0.2160128184001554	0.05433238636363636	0.03987071453593671	0.9609375	0.14086339622735977	0.0546875
245	0.026063094713291237	0.9588068181818182	0.17402026988565922	0.041193181818181816	0.04981174599379301	0.94875	0.2051505371928215	0.066875
246	0.019900550388477066	0.9797585227272727	0.16206898726522923	0.020241477272727272	0.06273789703845978	0.8540625	0.23123595118522644	0.15375
247	0.028745698943649502	0.97265625	0.18157640946182338	0.033025568181818184	0.03980650193989277	0.92875	0.18831352144479752	0.07125000000000001
